model,response,error,source_file,modality,asr,exists,audio_id,audio_duration,audio_language,audio_path,question,project_name,local_path
phi4,"A child who has been beaten by a dog can suffer from physical injuries such as lacerations, bruises, and potential fractures. The red and swollen wound indicates inflammation, which could be due to a bacterial infection. Rabies is a rare but serious concern, especially if the dog is unvaccinated. To prevent infection, thoroughly clean the wound with soap and water, apply an antibiotic ointment, and cover it with a sterile bandage. Seek immediate medical attention for a thorough examination, possible tetanus prophylaxis, and rabies post-exposure prophylaxis. Run tests for bacterial infection, tetanus, and rabies. Ensure the child receives appropriate medical care, including wound care, antibiotics, and rabies vaccination if necessary.",,phi4_omniasr_in_results.csv,text,omni,True,cc2b8337-3bf5-44ef-8aac-fdb155b6d16e,94.497,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/9ae3c190-338a-4c52-9a24-f0cb128863bf/c7d407bd5dafed3ab467861e9dd0713c_BVDlhm1N.wav,"I brought my nine-year-old child to the hospital this afternoon. I sent the child on an errand to buy something for me in town, but a dog bit the child. When they brought the child home and explained what happened, I examined the wound where the dog bit the child, and I noticed that the wound is red and already swollen. We made inquiries in the neighborhood to find out about the dog that bit the child, and the dog's owner said that they have never given the dog any vaccines. They mentioned that it just goes out, plays, and comes back inside. They said they have never given the dog any medical treatment whatsoever. This is why I became frightened and rushed the child to the hospital, so that it wouldn't turn out that the dog that bit the child is a rabid dog. What could possibly happen to a child who has been bitten by a dog? What could happen to a wound that is red and swollen? Is it possible for an infection like rabies to enter this wound? Is it possible for something terrible to happen to the child as a result of this dog bite? Please...
What can I do to prevent an infection from entering this wound? What vaccines and what medications can be used to treat this child to ensure they receive proper care? What else can we do, or what medical tests can we run to care for the wound where the dog bit this child?

",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/c7d407bd5dafed3ab467861e9dd0713c_BVDlhm1N.wav
phi4,"The presence of severe abdominal pain, backache, and bleeding in a woman who is six months and a few days pregnant could indicate a possible complication such as placental abruption, preterm labor, or a threatened miscarriage. Given the symptoms, it is crucial to perform an internal examination, such as an ultrasound scan, to assess the situation accurately. This will help determine if there is a need for immediate medical intervention. It is important to monitor the patient closely and provide appropriate care based on the findings. Immediate medical attention is necessary to ensure the safety of both the mother and the baby.",,phi4_omniasr_in_results.csv,text,omni,True,193bc635-2a7a-48d4-a2a1-d80de70d3f1b,80.062,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/0d76b810-cd58-4c7b-bbaa-14e1db431104/2bd4ee05cdcf559317294ce081a41a2e_cWWA0Fbu.wav,"​We saw one of our pregnant women early this morning along with her husband, she said that she has severe pain in her abdomen and her back is also aching, even though it is not yet up to her delivery date. We asked this lady how many months pregnant she is, and she said it is a pregnancy of six months and a few days. We then also asked this lady whether she is experiencing that pain right now or if it comes and goes, and she said she is experiencing that pain right now. Then we asked this lady whether she saw water or saw blood, and she said that she saw water and blood. We then also asked this lady which number of child, which number of pregnancy is the pregnancy that is inside her, and she said it is her first pregnancy. Our question for our doctor is,could this sign point to signs of labor, or a sign that the pregnancy is damaged (miscarriage), or another sign? Can we tell this lady to go and do an internal photo examination which we call a scan to know what is happening?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/2bd4ee05cdcf559317294ce081a41a2e_cWWA0Fbu.wav
phi4,"A newborn appearing sleepy and not crying well could be due to several factors, including inadequate oxygen supply, maternal anesthesia effects, or a simple need for stimulation. Ensure the baby is breathing well and gently stimulate the baby by rubbing its back or gently tapping its feet. If the baby remains unresponsive, seek immediate medical attention. The mother can gently massage the baby's feet or rub its back to stimulate breathing and crying. She should avoid giving the baby any food or formula until the baby is fully awake and breathing well. The mother should eat a balanced diet rich in fruits, vegetables, lean proteins, and whole grains to support her own health and the baby's development.",,phi4_omniasr_in_results.csv,text,omni,True,022c11b7-cca9-4275-af59-e4e8ee59e43f,48.55,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/6f8d8a92-3139-406c-aa58-7761f86019a8/98e6b71ce1791edd23c66d1f3ed10ccf_s31zSAVp.wav,"A newborn baby that has just been delivered in our hospital about twenty minutes ago, was found to appear sleepy. The baby did not cry well since being delivered. When we checked it's respiration,  it was fine but the baby was asleep althrough, we also checked the temperature, and it was normal. Here is my question, what could cause a new born baby to appear as if it is sleeping? And not cry properly since it's birth? Also, what kind of treatment will be effective for such baby? And, when the mother gets home, what could she administer to the child and what she should not, and what kind of food should the mother eat to ensure that both the mother and baby will be healthy?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/98e6b71ce1791edd23c66d1f3ed10ccf_s31zSAVp.wav
phi4,"Postpartum hemorrhage (PPH) is a serious condition that can occur after childbirth, leading to heavy bleeding. Possible causes include uterine atony (failure of the uterus to contract), retained placental fragments, or coagulopathy (bleeding disorders). Immediate treatment involves uterine massage, administration of uterotonic drugs (like oxytocin), and blood transfusions if necessary. The mother should be monitored closely, and additional interventions such as surgical options (e.g., uterine artery embolization) may be required if bleeding persists. Advice to the mother includes ensuring adequate rest, nutrition, and follow-up care with a healthcare provider. It is crucial to address any underlying conditions and provide emotional support to both the mother and her family.",,phi4_omniasr_in_results.csv,text,omni,True,9b17d5b6-b900-457d-bf64-b48f71723994,46.507,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/ef216169-deb8-4f4a-ad6e-51f3eed25b86/20f9a0e70e4ff96e3b35484219eb5979_WMSb66ES.wav,"The mother of a woman who had recently given birth came to the hospital. She said that since her daughter gave birth, she has been bleeding heavily. As a result, she no longer has strength in her body. The woman who gave birth is twenty-four years old. She also said that the bleeding is excessive and is making her feel weak. The mother is unable to eat properly and is unable to do anything.
My question is: what could cause a woman to continue bleeding after giving birth a few days ago? What treatment should be given to the mother to stop the bleeding and help her regain her strength? What advice can be given to this mother and her daughter?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/20f9a0e70e4ff96e3b35484219eb5979_WMSb66ES.wav
phi4,"The symptoms described could be indicative of a respiratory infection, such as bronchiolitis or pneumonia, which are common in young children. Other possibilities include asthma, foreign body aspiration, or even gastroesophageal reflux disease (GERD). A thorough clinical examination and possibly diagnostic tests like a chest X-ray or blood tests are necessary to determine the exact cause. In the meantime, ensuring the baby is well-hydrated, maintaining a clean environment, and using a humidifier can help alleviate symptoms. If the baby is having trouble breathing, seeking immediate medical attention is crucial.",,phi4_omniasr_in_results.csv,text,omni,True,47a7b745-bfa9-466f-99b2-9e9b789272f4,72.966,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/5d17fda2-a578-46e0-bfc6-5ee2baed3026/b4f40da326990dd52eec1b1d2d945b52_IIsse8wd.wav,"A mother of a young child became worried about her eight-month-old baby. During the daytime, the baby plays well, but every night the baby starts coughing. The cough wakes the baby from sleep, and the baby cries afterwards.
On one of those nights, the mother noticed that the baby was breathing very fast and seemed to be struggling to breathe. The mother could not sleep because of fear. The following morning, she noticed that the baby did not want to breastfeed or play as before, so she decided to take the baby to see a doctor because she wanted to know what was causing the cough and the breathing difficulty and to know what medicine or treatment could be used for the baby.
My question is: what could cause a young child to cough severely at night and also make it difficult for the child to breathe properly? Could the cough and the struggle to breathe properly be signs of a lung disease? What are the things that can be done at home to help the baby become more comfortable and sleep better at night?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/b4f40da326990dd52eec1b1d2d945b52_IIsse8wd.wav
phi4,"The child should be examined immediately due to the severity of the symptoms, including fluctuating breathing and severe cough. Administering cough medicine without a proper diagnosis could mask underlying conditions and delay appropriate treatment. A thorough examination, including a physical assessment and possibly diagnostic tests, is necessary to determine the cause of the child's symptoms and to provide the correct treatment. In the meantime, ensure the child is in a comfortable position, keep her hydrated, and monitor her closely. If the child's condition worsens, seek emergency medical care immediately.",,phi4_omniasr_in_results.csv,text,omni,True,9806e5a1-7655-448c-9000-15916169fef4,94.795,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/84f9c2bd-9d51-4fbd-94d5-95f1c5eb2452/2a606c3bfe2efbce01d59a35c15cd933_QVMBFWqM.wav,"This woman gave birth at our hospital here about Six months ago.  she came to our hospital with her husband, where she gave birth to her child, the six-month-old girl that they have brought in.
The mother explained further that it has been about thirteen to fourteen days since she noticed that this child started coughing.
The mother also mentioned that she had been treating this child for catarrh earlier, before the cough started.
She said the cough has become more severe since yesterday. The cough became very severe, although it had initially started about three days ago.
She said that whenever she breastfeeds the child, she also gives her the liquid medicine that is in the bottle—the one sold for coughs—which she has been administering and the child has been taking.
She then said that since yesterday, the cough has become so severe that the child is finding it very, very, very difficult to breathe, which has really worried me.
It is as if her breathing is fluctuating—going up and down every few seconds.
They were frightened, which is why they brought her to the hospital.
Now, the question is: can we give this mother something to help the child at home, given that her breathing is fluctuating with that cough? Should we prescribe cough medicine for her, or should we have the child examined before prescribing any medicine or giving her an injection?""",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/2a606c3bfe2efbce01d59a35c15cd933_QVMBFWqM.wav
phi4,"The symptoms described suggest postpartum hemorrhage (PPH), a serious condition that can occur after childbirth. PPH is characterized by heavy bleeding and can lead to shock, indicated by pallor, shivering, and exhaustion. It is crucial to address this immediately, as untreated PPH can be life-threatening. The grandmother's concern about wound care is valid, but the primary issue here is the excessive bleeding. The doctor should assess the situation, possibly using uterotonics to control the bleeding and ensure the patient's stability. Injections or medications like oxytocin, misoprostol, or tranexamic acid are commonly used to manage PPH. Proper wound care and monitoring are essential, but the immediate focus should be on stopping the bleeding and stabilizing the patient.",,phi4_omniasr_in_results.csv,text,omni,True,f5faec3a-6a26-47aa-9f68-bc1acf97d3d0,63.358,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/9d4233da-54eb-4f33-9a6d-6b6a001f6e27/a30c84b9fddccfdfccd23b2977478a0d_DGrD89l3.wav,"A grandmother noticed that her child, that she has been with after she gave birth, about three days ago, the bleeding following childbirth was heavier than normal. She also noticed that she was turning pale; her hands, feet, face, and ears were pale. She was shivering and warm. However, in the last three days, she noticed that all her feet and hands became cold, and she was completely exhausted and unable to do anything. This is why she brought her to the hospital so that the doctor could examine her body. She asked directly if it was possible that the doctor did not clean her womb properly, which is causing the heavy bleeding. She also specifically requested that the doctor prescribe injections or medication to help stop this bleeding, so that she can regain her strength and they can care for her child.",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/a30c84b9fddccfdfccd23b2977478a0d_DGrD89l3.wav
phi4,"The symptoms of excessive thirst, frequent urination, tiredness, weight gain, and blurry vision in your husband could indeed be indicative of diabetes mellitus, particularly type 2 diabetes, which is common in adults. These symptoms are consistent with hyperglycemia, a hallmark of diabetes. To confirm the diagnosis, he should undergo a fasting blood glucose test, HbA1c test, and possibly an oral glucose tolerance test. Dehydration is less likely given the excessive urination, but it is still important to ensure he is adequately hydrated. He should avoid sugary drinks and foods high in carbohydrates, and instead focus on a balanced diet rich in fiber, lean proteins, and healthy fats. It is crucial for him to visit a healthcare facility for a thorough evaluation and testing. Regular diabetes screening is recommended for individuals with risk factors, and in this case, immediate testing is necessary due to the severity of his symptoms.",,phi4_omniasr_in_results.csv,text,omni,True,aa0adeff-d420-4e58-9449-77ff24ef1ce2,112.049,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/0c65d440-a66f-4b8e-97dc-27fb7ff0a604/9a17c6acf8343be46a0babb25123008c_YpjQxS6C.wav,"My husband is forty years old, and I suddenly noticed that for about the past three weeks he has been drinking water excessively. The more water he drinks, the more frequently he urinates. In fact, at night, he may wake up as many as ten times before morning just to urinate. He has also complained of feeling tired all the time. He has gained a little weight as well. Sometimes his vision becomes blurry, and he says he does not see clearly when he gets up to move around. I have noticed that he passes urine in large amounts and very frequently. What could be causing this frequent urination and excessive thirst? Why does he seem to drink so much water and then urinate so often? Could these symptoms be signs of diabetes, or could they indicate something else? What type of medical tests should he undergo to determine exactly what is happening? Why is he constantly tired? What causes the frequent urination? Could high blood pressure cause these symptoms, or could they be due to dehydration or another condition? What kinds of foods and drinks should he avoid, and what should he be encouraged to consume? What steps should he take to help these symptoms improve? Does he need to visit a healthcare facility for testing, or is testing unnecessary? How often should diabetes screening or blood sugar testing be done, regularly or only occasionally? What medical conditions could be responsible for all these symptoms occurring in his body? ",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/9a17c6acf8343be46a0babb25123008c_YpjQxS6C.wav
phi4,"The baby is not breathing properly, which is a critical condition requiring immediate intervention. Administering oxygen and providing resuscitative efforts are essential to improve the baby's chances of survival. The baby may require additional medical support, such as intubation or advanced life support, to stabilize her breathing. Early and appropriate medical intervention can significantly increase the likelihood of a positive outcome. It is crucial to act swiftly to ensure the best possible care for the baby.",,phi4_omniasr_in_results.csv,text,omni,True,54beaf85-2de7-49fb-914e-b98f5bb98156,82.94,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/3b283b5f-8706-47d9-a94b-8974ced29a87/457b25ec97c9a2d837e4892406a58f82_OTpe1vnH.wav,"I took my pregnant friend, who is eighteen years old, to the hospital because she had gone into labour and her time had come. When we arrived at the hospital and they had carried out all the necessary assessments, her blood pressure was high.
After they had completed all that needed to be done, she continued in labour. She remained in labour for about twelve hours. Her husband was nearby, and the doctors advised that she should give consent for a Caesarean section because she had been in labour for a long time.
My friend refused. She said, “No, not at all. I want to give birth naturally like the Hebrew women.”
She eventually delivered the baby. After twelve hours of labour, she gave birth to a healthy-looking baby girl, and we thanked God. However, what was surprising was that the baby was not breathing properly. They stimulated the baby repeatedly, patting and rubbing her. She cried, but her breathing was still not normal. They quickly gave her oxygen.
Doctor, please, will this baby survive? And if she survives, will she no become a disabled child?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/457b25ec97c9a2d837e4892406a58f82_OTpe1vnH.wav
phi4,"The child may be experiencing a respiratory infection such as pneumonia, bronchiolitis, or asthma. These conditions can cause difficulty breathing, coughing, and wheezing. Pneumonia is common in children and can be caused by bacteria or viruses. Bronchiolitis, often caused by the respiratory syncytial virus (RSV), affects young children. Asthma can also present with these symptoms. Immediate medical evaluation is necessary. Treatment may include antibiotics for bacterial infections, bronchodilators, and corticosteroids for asthma, and supportive care for bronchiolitis. Ensure the child is in a well-ventilated area and monitor their breathing closely. If symptoms worsen, seek emergency medical help.",,phi4_omniasr_in_results.csv,text,omni,True,52b3f296-e02f-459c-a891-f4da8cea399e,41.193,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/0d35a930-c290-4945-9a50-6623349f947e/0bc428189924e16f32df2a39efb85695_ScNqKjvd.wav,"A caregiver who is taking care of a small child noticed that the child she is caring for is struggling to breathe, and the child's breathing is not normal.
She also noticed that the child coughs repeatedly, and the cough is very severe.
The child is not a baby that was abandoned at birth, nor a child that is usually bathed with cold water.
What then can cause a small child to be breathing with difficulty and coughing repeatedly, and why would breathing not be easy for the child as it should be? What can be done about this situation?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/0bc428189924e16f32df2a39efb85695_ScNqKjvd.wav
phi4,"The severe abdominal pain and heavy bleeding in a pregnant woman at seven months could be due to placental abruption, a serious condition where the placenta detaches from the uterine wall. Immediate steps include stabilizing the patient, managing pain, and preparing for possible emergency delivery. Initial investigations should include a complete blood count, coagulation profile, and ultrasound to assess placental position and fetal well-being. Treatment may involve hospitalization, close monitoring, and possibly early delivery if the fetus is at risk. The woman should avoid foods high in vitamin K, such as leafy greens, and maintain good hygiene to prevent infections.",,phi4_omniasr_in_results.csv,text,omni,True,92fbb174-1bea-4dc3-9d72-2fcb44a4b6b9,65.441,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/05e13fac-16ee-4280-bfeb-29889967329c/a33e51c5d8336a1c1b59e22c7b130320_PHLZas9t.wav,"A thirty-three-year-old pregnant woman who is seven months pregnant was brought to our hospital by her neighbors. They explained that she suddenly developed severe abdominal pain, and a large amount of blood began to come out from her vagina. Her body was shaking, and she was crying because the pain was intense. Her family said they were afraid that something serious might happen to both the mother and the baby.
Their first question for the doctor was: What could be causing this severe abdominal pain and heavy bleeding?
Their second question was: What should be done immediately for this pregnant woman?
Their third question was: What investigations or tests can be carried out?
Their fourth question was: What treatment is appropriate for her condition?
Their fifth question was: What foods should this pregnant woman avoid, and what hygiene measures should she observe?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/a33e51c5d8336a1c1b59e22c7b130320_PHLZas9t.wav
phi4,"Rapid heart palpitations and neck swelling in a pregnant woman can be caused by several conditions, including preeclampsia, anxiety, or thyroid disorders. Preeclampsia, a serious pregnancy complication characterized by high blood pressure and signs of damage to other organ systems, is a common cause of these symptoms. It can indeed affect the development of the baby and requires immediate medical attention. Warning signs include severe headaches, visual disturbances, and upper abdominal pain. She should avoid high-sodium foods, caffeine, and alcohol, and instead focus on a balanced diet rich in fruits, vegetables, and lean proteins. Immediate consultation with a healthcare provider is crucial for proper diagnosis and management.",,phi4_omniasr_in_results.csv,text,omni,True,44f035d9-9f2b-4e9d-a23b-289b07f70219,76.571,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/1b117728-ed2c-48be-b2bf-1788a368fd3b/b65c58746e68e319f6dd309f68af179e_ypZcc7lN.wav,"​A pregnant woman who is six months pregnant and lives in our house started noticing that her heart palpitates rapidly as if she just finished running. Sometimes she gets tired without doing any work at all, and her hands tremble slightly. After a few weeks, she also noticed that her neck started swelling in the front. When people began telling her that her neck looks different from before, she became very frightened, wondering if this is one of the illnesses that affect pregnant women or if it is another problem. She has now decided to go see a doctor so they can know what is causing it. My question is, what can cause a pregnant woman's heart to palpitate rapidly like someone who just finished running, along with her neck swelling? Can this problem affect the development of the baby inside her? What are the warning signs they should watch out for at home? Are there certain foods or drinks that she ought to avoid, or those that she should eat more of during this kind of period?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/b65c58746e68e319f6dd309f68af179e_ypZcc7lN.wav
phi4,"The symptoms described by the mother could be indicative of postpartum hemorrhage, which is a serious condition that can occur after childbirth. Postpartum hemorrhage is characterized by heavy bleeding and can be life-threatening if not treated promptly. The mother should be vigilant for signs such as excessive bleeding, severe abdominal pain, and signs of shock (e.g., dizziness, fainting, rapid heartbeat). It is crucial for the mother to seek immediate medical attention if she experiences any of these symptoms. To prevent postpartum hemorrhage, the mother should follow the doctor's advice, which may include taking prescribed medications, attending follow-up appointments, and practicing safe birthing techniques during future pregnancies. Additionally, maintaining good overall health and seeking prenatal care can help reduce the risk of complications.",,phi4_omniasr_in_results.csv,text,omni,True,a921421a-5a74-4099-b2ff-7e857fd1d354,68.015,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/d376f16d-8a40-477f-86c0-22c5e7c0fabe/af6ace06eb9c166ea21d14b725dfe032_ikQsvTqh.wav,"A mother gave birth to a newborn two weeks ago. She started seeing blood little by little on her body. However, as the days went by, she noticed that something like the stomach and blood were coming out. Sometimes the mother of the child is different. And she has a neck that is not good. And she knows that the mother of the child usually has small pains in her lower abdomen, and every time she sees these signs, her heart gets confused. She wondered if it was something among the common problems after childbirth or another problem. One day when she went to the hospital, and was talking to other mothers, she heard that they should not downplay any changes they see in their bodies. This made her seek a doctor to talk to them. My question is, what can cause such a thing after childbirth? Can pain in the lower abdomen be a sign of a disease? What are the signs that this new mother should be careful of after childbirth? What are the steps that the mother needs to take to prevent this disease?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/af6ace06eb9c166ea21d14b725dfe032_ikQsvTqh.wav
phi4,"The baby's symptoms may indicate a respiratory infection, such as bronchiolitis or pneumonia, which are common in infants. It's crucial to seek immediate medical attention. A healthcare professional can perform a thorough examination, possibly including a chest X-ray, and provide appropriate treatment, which may include antibiotics, bronchodilators, or supportive care like oxygen therapy. In the meantime, ensure the baby stays hydrated, maintain a calm environment, and monitor for any signs of worsening, such as increased difficulty breathing, lethargy, or bluish skin. Do not delay seeking professional medical help.",,phi4_omniasr_in_results.csv,text,omni,True,ff112477-5c7b-45de-b7f4-35304688e317,123.821,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/4f9ca527-5a05-46bd-bb57-1bc6971917f7/b17162e004eda757117dfceeb57f519d_rvi9kyZo.wav,"I am an married woman, thirty-five years old. Please, I brought my five-month-old baby for examination and guidance.
I have resumed work. But surprisingly, for about the past three days, I have noticed that my baby has been coughing repeatedly. We have tried everything we can think of to stop the cough, but I can see that the cough has not gone away.
I am usually not at home. When I leave in the morning, I do not return until around 6 p.m. My mother stays at home with the baby.
Whenever I have the opportunity to call, I do so and ask about the cough, and they keep telling me that the baby is still coughing.
The baby is five months old. He is no longer taking only breast milk because I have resumed work. I breastfed him exclusively for three months, and after that I started giving him other foods.
I have been giving him different foods, including pap, and other baby foods that I know.
What is even more surprising is that since last night, his breathing has not been normal. He is not breathing well, and his nose is completely blocked.
My mother even said that while bathing him this morning, she had to use a little warm water around his nose and chest because the cough had become severe.
The breathing problem has also started. He is no longer breathing properly, and his breathing is not clear and free anymore.
Please, my question is: what can I use for him to stop the cough? And concerning the breathing that is no longer clear, what can I do, what can I use for him, and what steps can I take so that he can breathe properly and nothing will obstruct his breathing?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/b17162e004eda757117dfceeb57f519d_rvi9kyZo.wav
phi4,"The symptoms described suggest a severe case of neonatal sepsis, which is a life-threatening condition in newborns. Immediate medical intervention is crucial, including intravenous antibiotics and supportive care. Herbal mixtures and traditional soap are not effective treatments for neonatal sepsis and could potentially worsen the child's condition. The mother should take the child to a healthcare facility immediately for proper diagnosis and treatment. Delaying medical care can result in severe complications or even death.",,phi4_omniasr_in_results.csv,text,omni,True,ef184d94-ce1c-48b8-afb8-b660491a5a96,55.082,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/70e65f2d-f8fa-40c8-aadd-5992a4cc46ca/a6d1e37e17cd73f804372f7e838d59b8_ASCsCEYS.wav,"A nursing mother noticed her child coughing and also suspected that the child's body was warm at certain times. She further stated that a few hours ago, she noticed that the child's entire body became stiff and she fainted, and she couldn't confirm that her lips were stable anymore as they were secreting fluid, and the child could no longer swallow any food. She is now asking the doctor if such an illness can be treated, what disease it resembles, and she further asked if she could get an injection or use local herbs for this disease. She went on to say that herbal mixtures (agbo) and traditional soap are what they usually use to treat this disease for any child afflicted by it in the community she comes from.",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/a6d1e37e17cd73f804372f7e838d59b8_ASCsCEYS.wav
phi4,"The symptoms you describe, including the whistling sound during breathing, chest retractions, and difficulty eating, are concerning and may indicate a serious respiratory condition such as asthma, bronchiolitis, or even a foreign body obstruction. It is crucial to have your child examined by a healthcare professional immediately. An X-ray of the chest is necessary to rule out any obstructions or other abnormalities. In the meantime, ensure your child stays hydrated, avoid exposure to allergens, and consider using a humidifier to help ease breathing. If the child has a history of asthma, using a prescribed inhaler may help, but only if you have one. Seek immediate medical attention to ensure proper diagnosis and treatment.",,phi4_omniasr_in_results.csv,text,omni,True,46c82bff-402d-4ea2-9331-fc5b38a5b70f,102.653,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/c56b8957-d2d9-4897-a03e-403fc98082e3/913522d484f266446c5031903b7c9a7c_cRXoCAGw.wav,"Good evening doctor. Please, I brought my child to the hospital because I noticed that the way he breathes, he makes a sound as if air is passing through a small hole. It sounds like wheezing. It also sounds like someone blowing a whistle, and he is struggling to breathe properly.
I have also noticed that for about three days now, he usually coughs at night. Sometimes, I notice his chest drawing in and out intensely, as if he is working extra hard just to breathe. I also noticed that he can no longer eat well as before. Whenever he wants to eat, he has to pause to catch his breath. This situation hasn't given him the chance to feed properly for about three days now.
I have already taken him to the local chemists (patent medicine stores) in our neighborhood, and they gave me some cough medicine for him because he was coughing slightly, though the cough wasn't severe. But despite all the medication he took, I noticed it didn't work. His breathing remains the same, and he still cannot eat well. Please, what kind of condition is affecting my child with this whistling breath? Also, does he need a chest examination (X-ray) to find out what is troubling him and why his chest is heaving up and down? What kind of treatment can I give this child at home to help ease his breathing so he can breathe properly? Are there other medications or alternative measures I can take for this child?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/913522d484f266446c5031903b7c9a7c_cRXoCAGw.wav
phi4,"The symptoms described—sudden severe headache, stiff neck, photophobia, and a rash (rash) that appears suddenly—are highly suggestive of meningitis, which can be caused by various infectious agents, including bacteria, viruses, or fungi. Given the acute onset and the combination of symptoms, bacterial meningitis is a critical consideration. Immediate empirical antibiotic treatment is essential while awaiting test results, as bacterial meningitis can be life-threatening. The patient should be admitted to the hospital, and a lumbar puncture should be performed to confirm the diagnosis and identify the causative organism. Blood cultures, cerebrospinal fluid (CSF) analysis, and possibly imaging studies like a CT scan should also be conducted. Empirical antibiotics such as ceftriaxone or cefotaxime, along with vancomycin, should be started immediately.",,phi4_omniasr_in_results.csv,text,omni,True,b7448631-4a0d-4bfa-95f0-3f48188ade8a,107.627,English,http://speech-app.s3.amazonaws.com/static/audio/uploads/52eb6322-c83e-42d5-9fd8-d73feafb1550/06e209848aa2433fe1eff5301616410d_6cEf78Q6.wav,"An elderly man came to our local hospital. This man said he has a severe headache, his neck is stiff, and he has rashes suddenly appearing on his body. He came to ask what could be causing it and what kind of treatment can be given to him.
We asked the man whether the headache started suddenly or if it came gradually. The man said it started suddenly at night and has become very severe now. We also asked him if he can look at light properly, and he said no, because light affects his head and makes the headache worse.
We also asked him about the rash on his body, whether it is painful, much, or mild. The man said it is all over his body, and he cannot point to one particular place, but it itches him.
After that, we asked him if he had contact with any sick person recently, and the man said they had not gone anywhere except selling goods in front of their house. They have not had contact with any sick person.
Our question for the doctor is what could cause this kind of headache and stiff neck where this man cannot turn his neck, with rashes all over his body? What can cause it? Is it an infectious disease or something else?
Our second question is what kind of tests can this man do to know exactly what is wrong with him for proper treatment, and what medicine can he use before his test results come out?",Good_English_Only_Voice,/home/gabby/gates_benchmark/qa_dataset/Good_English_Only_Voice/06e209848aa2433fe1eff5301616410d_6cEf78Q6.wav
